Sample in Buffer,Sample in Window,TRIGGER,U_reg_aes/reg_crypt_textin_buffer_msg[127:0],crypt_stateout[319:0],crypt_noncein[127:0],U_reg_aes/reg_crypt_textin_buffer_msg_crypt[127:0],u_ascon_top/mealy_fsm/current_state[4:0],crypt_key[127:0],u_ascon_top/ciphertext_valid,u_ascon_top/crypt_start
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
80,80,0,7856341211ccbbaa3412cdab003002f1,b291ba40ac02c7ae35d0a83df9fb0bd5adbee9a854df504f367a27a56d8d375e2157d17f6ac21c30,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
81,81,0,7856341211ccbbaa3412cdab003002f1,aeca46e902b00b1efcd742a0f7e7ec2f46b6fba6a1537d417cd9e89e95b634dd08855f45fdab0870,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
82,82,0,7856341211ccbbaa3412cdab003002f1,d6bb291ba40ac02ca3f35d0a83df9fb0591adbee9a854df5e1f367a27a56d8d30422157d17f6ac21,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
83,83,0,7856341211ccbbaa3412cdab003002f1,ef5aeca46e902b00aa8fcd742a0f7e7e11646b6fba6a15371787cd9e89e95b6390108855f45fdab0,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
84,84,0,7856341211ccbbaa3412cdab003002f1,83bd6bb291ba40acb6aa3f35d0a83df9cc4591adbee9a854405e1f367a27a56d3a40422157d17f6a,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
85,85,0,7856341211ccbbaa3412cdab003002f1,3a0ef5aeca46e9026edaa8fcd742a0f757311646b6fba6a1a901787cd9e89e959ce90108855f45fd,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
86,86,0,7856341211ccbbaa3412cdab003002f1,f4e83bd6bb291ba4a9bb6aa3f35d0a83ad5cc4591adbee9ab6a405e1f367a27a6673a40422157d17,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT_LAST",0f0e0d0c0b0a09080706050403020100,0,0
87,87,0,7856341211ccbbaa3412cdab003002f1,cf4e83bd6bb291ba6a9bb6aa3f35d0a82ad5cc4591adbee9bb6a405e1f367a27a6673a40422157d1,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_DIFFUSE",0f0e0d0c0b0a09080706050403020100,0,0
88,88,0,7856341211ccbbaa3412cdab003002f1,6465c7f2cc0253d8a8d5250a4eef02461b147d564f3dd766dc062e5aa9f37f9aae887396c31afb91,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
89,89,0,7856341211ccbbaa3412cdab003002f1,bd91971fcb30094f5ea35494293bbc09ec6c51f5593cf75d2b7018b96aa7cdfe72ba21ce5b0c6bee,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
90,90,0,7856341211ccbbaa3412cdab003002f1,5af6465c7f2cc025797a8d5250a4eef083b1b147d564f3dd90adc062e5aa9f37d5cae887396c31af,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
91,91,0,7856341211ccbbaa3412cdab003002f1,316bd91971fcb3005de5ea35494293bbbe0ec6c51f5593cf5642b7018b96aa7c17572ba21ce5b0c6,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
92,92,0,7856341211ccbbaa3412cdab003002f1,60c5af6465c7f2cc3d7797a8d5250a4e62f83b1b147d564f59590adc062e5aa9e05d5cae887396c3,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
93,93,0,7856341211ccbbaa3412cdab003002f1,818316bd91971fcb54f5de5ea3549429418be0ec6c51f5599565642b7018b96a8b817572ba21ce5b,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
94,94,0,7856341211ccbbaa3412cdab003002f1,0e060c5af6465c7f3153d7797a8d525031062f83b1b147d5c6559590adc062e51a2e05d5cae88739,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
95,95,0,7856341211ccbbaa3412cdab003002f1,883818316bd9197194c54f5de5ea354964c418be0ec6c51fa319565642b7018bac68b817572ba21c,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
96,96,0,7856341211ccbbaa3412cdab003002f1,2220e060c5af64652253153d7797a8d539931062f83b1b148e8c6559590adc0626b1a2e05d5cae88,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
97,97,0,7856341211ccbbaa3412cdab003002f1,388883818316bd913c894c54f5de5ea380e64c418be0ec6cce3a319565642b70609ac68b817572ba,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
98,98,0,7856341211ccbbaa3412cdab003002f1,e8e2220e060c5af6a0f2253153d7797a6e039931062f83b1ef38e8c6559590ad0d826b1a2e05d5ca,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
99,99,0,7856341211ccbbaa3412cdab003002f1,cba388883818316baa83c894c54f5de535b80e64c418be0efbbce3a3195656423c3609ac68b81757,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
100,100,0,7856341211ccbbaa3412cdab003002f1,8b2e8e2220e060c59aaa0f2253153d77ccd6e039931062f8d3eef38e8c65595914f0d826b1a2e05d,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT_LAST",0f0e0d0c0b0a09080706050403020100,0,0
101,101,0,7856341211ccbbaa3412cdab003002f1,d8b2e8e2220e060c29aaa0f2253153d77ccd6e039931062f3d3eef38e8c65595114f0d826b1a2e05,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_DIFFUSE",0f0e0d0c0b0a09080706050403020100,0,0
102,102,0,7856341211ccbbaa3412cdab003002f1,b0128a30e0264374758b5e8f49c10d1b7f58ecba5bcd4120a5181a54848e84e2e52d4ffa9e5abb40,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
103,103,0,7856341211ccbbaa3412cdab003002f1,cec04a28c380990d79d62d7a3d27043479fd63b2e96f3504de94606952123a132f94b53fea796aed,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
104,104,0,7856341211ccbbaa3412cdab003002f1,3f3b0128a30e026445e758b5e8f49c10e5e7f58ecba5bcd41f7a5181a54848e830be52d4ffa9e5ab,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
105,105,0,7856341211ccbbaa3412cdab003002f1,b4fcec04a28c380921179d62d7a3d270f3979fd63b2e96f32c7de9460695212370c2f94b53fea796,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
106,106,0,7856341211ccbbaa3412cdab003002f1,aad3f3b0128a30e0a0845e758b5e8f498fce5e7f58ecba5b5cb1f7a5181a548439c30be52d4ffa9e,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
107,107,0,7856341211ccbbaa3412cdab003002f1,52ab4fcec04a28c30e821179d62d7a3d9e3f3979fd63b2e9cd72c7de946069523ce70c2f94b53fea,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
108,108,0,7856341211ccbbaa3412cdab003002f1,654aad3f3b0128a3bc3a0845e758b5e89a78fce5e7f58ecb3335cb1f7a5181a558f39c30be52d4ff,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
109,109,0,7856341211ccbbaa3412cdab003002f1,a5952ab4fcec04a282f0e821179d62d70269e3f3979fd63b84ccd72c7de946063163ce70c2f94b53,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
110,110,0,7856341211ccbbaa3412cdab003002f1,b29654aad3f3b012160bc3a0845e758b1809a78fce5e7f585a13335cb1f7a518b0c58f39c30be52d,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
111,111,0,7856341211ccbbaa3412cdab003002f1,aaca5952ab4fcec044582f0e821179d64860269e3f3979fdcd684ccd72c7de94f2c3163ce70c2f94,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
112,112,0,7856341211ccbbaa3412cdab003002f1,ceab29654aad3f3b291160bc3a0845e78921809a78fce5e73335a13335cb1f7aefcb0c58f39c30be,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
113,113,0,7856341211ccbbaa3412cdab003002f1,673aaca5952ab4fcf4a44582f0e82117be24860269e3f397b0ccd684ccd72c7d9bbf2c3163ce70c2,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
114,114,0,7856341211ccbbaa3412cdab003002f1,599ceab29654aad3ffd291160bc3a0845af8921809a78fcefec3335a13335cb1ae6efcb0c58f39c3,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT_LAST",0f0e0d0c0b0a09080706050403020100,0,0
115,115,0,7856341211ccbbaa3412cdab003002f1,6599ceab29654aad3ffd291160bc3a08a5af8921809a78fc8fec3335a13335cb6ae6efcb0c58f39c,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_DIFFUSE",0f0e0d0c0b0a09080706050403020100,0,0
116,116,0,7856341211ccbbaa3412cdab003002f1,6ac64f9329854cdfa0f6c9a5b06ca55805eef395c6d52d619bcfccf33fb543f1b11a5b517fcf6ea7,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
117,117,0,7856341211ccbbaa3412cdab003002f1,d9ab193e4ca61533a283db2696c1b2954c17bbce571b54b5be6f3f33ccfed50fa2c4696d45ff3dba,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
118,118,0,7856341211ccbbaa3412cdab003002f1,bf66ac64f9329854be8a0f6c9a5b06ca21305eef395c6d528af9bcfccf33fb543a8b11a5b517fcf6,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
119,119,0,7856341211ccbbaa3412cdab003002f1,1afd9ab193e4ca6186fa283db2696c1bf884c17bbce571b55e2be6f3f33ccfede0ea2c4696d45ff3,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
120,120,0,7856341211ccbbaa3412cdab003002f1,806bf66ac64f93291a1be8a0f6c9a5b097e21305eef395c6cd78af9bcfccf33f6783a8b11a5b517f,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
121,121,0,7856341211ccbbaa3412cdab003002f1,2a01afd9ab193e4ce0686fa283db2696b65f884c17bbce57f335e2be6f3f33cca99e0ea2c4696d45,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
122,122,0,7856341211ccbbaa3412cdab003002f1,5ca806bf66ac64f98f81a1be8a0f6c9a1ed97e21305eef39b3ccd78af9bcfccf56a6783a8b11a5b5,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
123,123,0,7856341211ccbbaa3412cdab003002f1,c172a01afd9ab1931a3e0686fa283db23c7b65f884c17bbca6cf335e2be6f3f3995a99e0ea2c4696,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
124,124,0,7856341211ccbbaa3412cdab003002f1,7b05ca806bf66ac61068f81a1be8a0f6b0f1ed97e21305ee4a9b3ccd78af9bcf12656a6783a8b11a,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
125,125,0,7856341211ccbbaa3412cdab003002f1,81ec172a01afd9ab0441a3e0686fa283a2c3c7b65f884c17ed2a6cf335e2be6f704995a99e0ea2c4,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
126,126,0,7856341211ccbbaa3412cdab003002f1,4e07b05ca806bf66e011068f81a1be8ac68b0f1ed97e21302bb4a9b3ccd78af969c12656a6783a8b,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
127,127,0,7856341211ccbbaa3412cdab003002f1,cd381ec172a01afd6f80441a3e0686fa7b1a2c3c7b65f88494aed2a6cf335e2b3da704995a99e0ea,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
128,128,0,7856341211ccbbaa3412cdab003002f1,a334e07b05ca806b51be011068f81a1bbdec68b0f1ed97e24e52bb4a9b3ccd785cf69c12656a6783,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT_LAST",0f0e0d0c0b0a09080706050403020100,0,0
129,129,0,7856341211ccbbaa3412cdab003002f1,ca334e07b05ca806651be011068f81a12bdec68b0f1ed97e64e52bb4a9b3ccd715cf69c12656a678,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_DIFFUSE",0f0e0d0c0b0a09080706050403020100,0,0
130,130,0,7856341211ccbbaa3412cdab003002f1,c47f06cfbc5908f1cd921464f2c6a106c69eded4a4adcea42a9f11884ae4603ba46a0cf997981ea0,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
131,131,0,7856341211ccbbaa3412cdab003002f1,8311fc1b3ef16423a736485193cb1a84171a7b7b5292b73a4caa7c46212b91802a91a833e65e607a,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
132,132,0,7856341211ccbbaa3412cdab003002f1,9a0c47f06cfbc590029cd921464f2c6a185c69eded4a4adc0532a9f11884ae46c0aa46a0cf997981,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
133,133,0,7856341211ccbbaa3412cdab003002f1,7668311fc1b3ef16bc0a736485193cb1586171a7b7b5292bb014caa7c46212b93302a91a833e65e6,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
134,134,0,7856341211ccbbaa3412cdab003002f1,9dd9a0c47f06cfbc1ef029cd921464f2916185c69eded4a496c0532a9f11884a18cc0aa46a0cf997,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
135,135,0,7856341211ccbbaa3412cdab003002f1,f277668311fc1b3e847bc0a736485193d64586171a7b7b52be5b014caa7c4621d463302a91a833e6,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
136,136,0,7856341211ccbbaa3412cdab003002f1,bbc9dd9a0c47f06cd611ef029cd92146af5916185c69ededaaf96c0532a9f11873518cc0aa46a0cf,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
137,137,0,7856341211ccbbaa3412cdab003002f1,3aef277668311fc1c75847bc0a73648576bd64586171a7b756abe5b014caa7c405cd463302a91a83,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
138,138,0,7856341211ccbbaa3412cdab003002f1,30ebbc9dd9a0c47f731d611ef029cd9281daf5916185c69ead5aaf96c0532a9f18173518cc0aa46a,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
139,139,0,7856341211ccbbaa3412cdab003002f1,c8c3aef27766831169cc75847bc0a7368a076bd64586171a72b56abe5b014caad0605cd463302a91,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
140,140,0,7856341211ccbbaa3412cdab003002f1,03230ebbc9dd9a0cd1a731d611ef029c32281daf5916185cc5cad5aaf96c0532c7418173518cc0aa,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
141,141,0,7856341211ccbbaa3412cdab003002f1,9c0c8c3aef277668bb469cc75847bc0a4cc8a076bd64586163172b56abe5b014cb1d0605cd463302,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
142,142,0,7856341211ccbbaa3412cdab003002f1,36703230ebbc9dd91eed1a731d611ef039332281daf59161f18c5cad5aaf96c0772c7418173518cc,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT_LAST",0f0e0d0c0b0a09080706050403020100,0,0
143,143,0,7856341211ccbbaa3412cdab003002f1,036703230ebbc9dd41eed1a731d611ef139332281daf59168f18c5cad5aaf96ca772c7418173518c,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_DIFFUSE",0f0e0d0c0b0a09080706050403020100,0,0
144,144,0,7856341211ccbbaa3412cdab003002f1,28e690c1a6270dcf32c90ae430c9fc804214e7f4b30e48f96275be6ea1e30383da764b65aeb715ba,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
145,145,0,7856341211ccbbaa3412cdab003002f1,a4a39a4306989c3730cb242b90c327f25d08539fd2cc39239189d6f9ba878c0e7769d92d96badc56,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
146,146,0,7856341211ccbbaa3412cdab003002f1,7a928e690c1a62700cc32c90ae430c9f4974214e7f4b30e4ba46275be6ea1e3079dda764b65aeb71,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
147,147,0,7856341211ccbbaa3412cdab003002f1,35ea4a39a4306989f4330cb242b90c32c925d08539fd2cc3dae9189d6f9ba878e1e7769d92d96bad,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
148,148,0,7856341211ccbbaa3412cdab003002f1,2cd7a928e690c1a6efd0cc32c90ae4305b24974214e7f4b3776ba46275be6ea12b879dda764b65ae,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
149,149,0,7856341211ccbbaa3412cdab003002f1,7cb35ea4a39a4306afbf4330cb242b902d6c925d08539fd2f9ddae9189d6f9ba68ae1e7769d92d96,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
150,150,0,7856341211ccbbaa3412cdab003002f1,8df2cd7a928e690c12befd0cc32c90ae34b5b24974214e7f7fe776ba46275be611a2b879dda764b6,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
151,151,0,7856341211ccbbaa3412cdab003002f1,de37cb35ea4a39a4b04afbf4330cb242acd2d6c925d085396dff9ddae9189d6fb4468ae1e7769d92,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
152,152,0,7856341211ccbbaa3412cdab003002f1,f378df2cd7a928e6fac12befd0cc32c946b34b5b24974214e9b7fe776ba46275b2d11a2b879dda76,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
153,153,0,7856341211ccbbaa3412cdab003002f1,9bcde37cb35ea4a3bfeb04afbf4330cb991acd2d6c925d088fa6dff9ddae918916cb4468ae1e7769,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
154,154,0,7856341211ccbbaa3412cdab003002f1,be6f378df2cd7a9282ffac12befd0cc336646b34b5b24974263e9b7fe776ba46245b2d11a2b879dd,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
155,155,0,7856341211ccbbaa3412cdab003002f1,2af9bcde37cb35ea7a0bfeb04afbf433e0d991acd2d6c925b498fa6dff9ddae968916cb4468ae1e7,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
156,156,0,7856341211ccbbaa3412cdab003002f1,a4abe6f378df2cd7a1e82ffac12befd07b836646b34b5b2426d263e9b7fe776b8da245b2d11a2b87,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT_LAST",0f0e0d0c0b0a09080706050403020100,0,0
157,157,0,7856341211ccbbaa3412cdab003002f1,1a4abe6f378df2cdfa1e82ffac12befdd7b836646b34b5b2826d263e9b7fe776e8da245b2d11a2b8,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_DIFFUSE",0f0e0d0c0b0a09080706050403020100,0,0
158,158,0,7856341211ccbbaa3412cdab003002f1,b7e5edea8f6fcc771a1ef85052866c5b773acd8fcf023dbdec32e804ad84068e0d9712cee43882a8,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
159,159,0,7856341211ccbbaa3412cdab003002f1,b2df97b7aa3dbf3120687be1414a19b1dddceb363f3c08f6bfb0cba012b6101ae0365c4b3b90e20a,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
160,160,0,7856341211ccbbaa3412cdab003002f1,cacb7e5edea8f6fc1081a1ef850528660f7773acd8fcf0232afec32e804ad8403f80d9712cee4388,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
161,161,0,7856341211ccbbaa3412cdab003002f1,b32b2df97b7aa3dbd8420687be1414a1043dddceb363f3c000abfb0cba012b618cfe0365c4b3b90e,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
162,162,0,7856341211ccbbaa3412cdab003002f1,02ccacb7e5edea8f9f61081a1ef850524810f7773acd8fcf5002afec32e804ad7a33f80d9712cee4,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
163,163,0,7856341211ccbbaa3412cdab003002f1,680b32b2df97b7aae67d8420687be141112043dddceb363f4d400abfb0cba01235e8cfe0365c4b3b,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
164,164,0,7856341211ccbbaa3412cdab003002f1,69a02ccacb7e5ede7f99f61081a1ef851044810f7773acd8d135002afec32e803cd7a33f80d9712c,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
165,165,0,7856341211ccbbaa3412cdab003002f1,65a680b32b2df97b7dfe67d8420687be404112043dddceb35344d400abfb0cbac0f35e8cfe0365c4,000102030405060708090a0b0c0d0e0f,7856341211ccbbaa3412cdab003002f1,"INIT_ROUND_SHIFT",0f0e0d0c0b0a09080706050403020100,0,0
